,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
3304,2018-11-12,2022-09-20,44.0,43.17852175152947,-1.8669960192511972,-0.908203125
3305,2018-11-12,2022-08-22,43.0,44.359684172600566,3.1620562153501544,1.537109375
3306,2018-11-12,2022-07-20,42.0,42.07695445845485,0.1832249010829758,0.0927734375
3307,2018-11-12,2022-06-20,41.0,39.36089679844576,-3.9978126867176638,-2.0888671875
3308,2018-11-12,2022-05-20,40.0,40.32142147022286,0.8035536755571471,0.421875
3309,2018-11-12,2022-04-20,39.0,41.65562507030975,6.8092950520762905,3.576171875
3310,2018-11-12,2022-03-21,38.0,40.97967357460263,7.841246248954286,4.1982421875
3311,2018-11-12,2022-02-21,37.0,39.811479941303446,7.59859443595526,4.1533203125
3312,2018-11-12,2022-01-20,36.0,40.20039773336877,11.667771481579909,6.466796875
3313,2018-11-12,2021-12-20,35.0,39.99331504626754,14.266614417907258,8.052734375
3314,2018-11-12,2021-11-22,34.0,39.733152463146055,16.862213126900162,9.6572265625
3315,2018-11-12,2021-10-20,33.0,37.64094111633213,14.06345792827918,8.375
3316,2018-11-12,2021-09-20,32.0,36.23441201684638,13.23253755264493,8.111328125
3317,2018-11-12,2021-08-20,31.0,35.52441149290782,14.594875783573602,9.1787109375
3318,2018-11-12,2021-07-20,30.0,33.96542839929662,13.218094664322068,8.59765625
3319,2018-11-12,2021-06-21,29.0,32.55046222243742,12.24297318081868,8.2021484375
3320,2018-11-12,2021-05-20,28.0,30.826917664497266,10.096134516061666,7.0322265625
3321,2018-11-12,2021-04-20,27.0,30.16738143500516,11.731042351870967,8.392578125
3322,2018-11-12,2021-03-22,26.0,28.85722425035611,10.989324039831198,8.109375
3323,2018-11-12,2021-02-22,25.0,27.523852556493726,10.095410225974902,7.677734375
3324,2018-11-12,2021-01-20,24.0,26.309371370510277,9.622380710459488,7.6240234375
3325,2018-11-12,2020-12-21,23.0,24.596097434400402,6.939554062610445,5.71875
3326,2018-11-12,2020-11-20,22.0,23.55200391732622,7.054563260573732,6.037109375
3327,2018-11-12,2020-10-20,21.0,22.100757861055445,5.241704100264026,4.6796875
3328,2018-11-12,2020-09-21,20.0,20.55460990526846,2.7730495263423016,2.57421875
3329,2018-11-12,2020-08-20,19.0,19.679020696229838,3.573793138051778,3.46484375
3330,2018-11-12,2020-07-20,18.0,18.611800228266606,3.398890157036701,3.443359375
3331,2018-11-12,2020-06-22,17.0,17.190128717661192,1.1184042215364254,1.17578125
3332,2018-11-12,2020-05-20,16.0,15.767167333786945,-1.4552041638315916,-1.615234375
3333,2018-11-12,2020-04-20,15.0,14.415771820069757,-3.8948545328682846,-4.52734375
3334,2018-11-12,2020-03-20,14.0,12.405193626588195,-11.391474095798605,-13.88671875
