"Date","Price","Open","High","Low","Change %"
"Aug 14, 2020","688.480","688.480","688.480","688.480","-0.07%"
"Aug 13, 2020","688.930","688.930","688.930","688.930","-0.18%"
"Aug 12, 2020","690.150","690.150","690.150","690.150","0.01%"
"Aug 11, 2020","690.070","690.070","690.070","690.070","-0.13%"
"Aug 10, 2020","690.960","690.960","690.960","690.960","0.12%"
"Aug 07, 2020","690.120","690.120","690.120","690.120","-0.03%"
"Aug 06, 2020","690.330","690.330","690.330","690.330","0.21%"
"Aug 05, 2020","688.870","688.870","688.870","688.870","0.00%"
"Aug 04, 2020","688.850","688.850","688.850","688.850","0.28%"
"Aug 03, 2020","686.910","686.910","686.910","686.910","0.39%"
"Jul 31, 2020","684.260","684.260","684.260","684.260","-0.24%"
"Jul 30, 2020","685.890","685.890","685.890","685.890","-0.05%"
"Jul 29, 2020","686.220","686.220","686.220","686.220","0.03%"
"Jul 28, 2020","685.980","685.980","685.980","685.980","0.01%"
"Jul 27, 2020","685.910","685.910","685.910","685.910","0.08%"
"Jul 24, 2020","685.370","685.370","685.370","685.370","-0.43%"
"Jul 23, 2020","688.340","688.340","688.340","688.340","-0.08%"
